Date,AAPL_close,AMGN_close,AXP_close,BA_close,CAT_close,CRM_close,CSCO_close,CVX_close,DIS_close,DOW_close,GS_close,HD_close,HON_close,IBM_close,INTC_close,JNJ_close,JPM_close,KO_close,MCD_close,MMM_close,MRK_close,MSFT_close,NKE_close,PG_close,TRV_close,UNH_close,V_close,VZ_close,WBA_close,WMT_close,^DJI_close
16-10-2020,116.7530594,212.7754364,100.881279,167.3500061,157.299881,258.5499878,36.70348358,63.39156342,126.8099976,42.63957977,191.9033051,267.7528076,164.0300903,102.5543365,49.25946426,135.6727142,93.21486664,45.67203522,214.4786072,148.6213226,69.23162079,213.3565369,124.2580185,133.2927856,105.9703369,316.3891907,195.6918488,49.04836655,31.75185585,138.1414795,28606.31055
19-10-2020,113.7709503,208.2530975,98.53497314,167.1100006,156.1627197,255.0099945,35.91750336,61.99136353,124.2300034,42.24173355,191.4193878,264.0948181,160.962616,102.2204208,49.6414566,132.2099457,91.64459991,45.29774857,211.3273773,147.3869324,68.22561646,208.0726166,123.7046814,131.0033722,104.5863342,310.941803,192.4769287,48.41466904,31.37841225,136.4613495,28195.41992
20-10-2020,115.2718048,208.6051178,99.179245,167.2400055,157.5236511,255.9700012,35.82611084,62.33924484,124.9499969,42.67418289,193.5970612,266.2449341,162.5291901,95.58325958,48.59551239,132.420639,92.16801453,45.87286377,212.6832581,148.6039429,67.87871552,208.4902649,124.7337036,131.5295715,110.4496689,310.1649475,193.1902771,48.37242889,31.81975555,137.3682251,28308.78906
21-10-2020,114.6439972,206.6824646,97.53489685,163.8600006,156.0415039,254.2299957,35.69815826,61.6348114,126.6299973,41.99090195,188.8322754,264.8208008,162.1633453,93.70205688,48.65917587,131.8526001,91.24975586,45.63552094,213.3751984,147.0566406,67.70528412,208.6360016,125.646225,132.240387,116.8927994,309.5704041,193.9036102,47.94996262,31.73488426,137.84552,28210.82031
22-10-2020,113.5453186,205.7888184,100.7658844,169.0700073,158.1482086,249.6699982,35.47881317,63.83511734,127.5599976,42.22442627,191.1495056,261.7026062,165.8968506,94.27211761,49.02298737,132.9061127,94.47291565,46.26541519,214.2728882,148.3953094,68.69392395,208.7233734,126.2189865,131.3037872,117.9588547,312.3899536,193.4736481,48.4400177,31.83673286,137.0341034,28363.66016
23-10-2020,112.8488617,205.0486603,97.10219574,167.3600006,158.1106415,250.5200043,35.47881317,63.11327362,128.3500061,41.97360229,190.8144836,263.4153137,164.6679688,94.46757507,43.83873749,133.0526733,95.3269043,46.11935043,213.8614349,147.6042786,69.23162079,210.0249481,126.1898651,132.1670685,117.7998962,317.0604858,193.4931793,48.97232819,32.28657532,137.3205109,28335.57031
26-10-2020,112.8586655,202.9996033,93.15962982,160.8300018,153.0557098,241.9799957,34.42778778,61.69568634,124.0599976,40.78004456,187.1850739,256.9369507,159.6305847,91.38922119,42.49265289,131.8892365,92.96691895,45.46206665,209.7097321,144.4400635,68.3730545,204.0514221,124.617218,131.164566,113.657196,309.8293152,188.665863,48.8455925,31.58211136,135.7072144,27685.38086
27-10-2020,114.3791351,201.7088013,91.28453827,155.2400055,148.0944977,250.3000031,33.69665146,60.45203781,123.3099976,40.27840424,182.1039124,257.6815796,156.4223938,90.0373764,41.51037216,131.1380615,91.21300507,45.5533638,208.4941254,139.9806824,67.63589478,207.1304626,124.2483139,132.1485291,111.3661194,307.3836975,185.7245178,48.48226929,30.55511475,136.3849945,27463.18945
28-10-2020,109.0819778,195.3179626,88.08238983,148.1399994,141.7640991,238.4299927,32.63648605,58.16474533,118.4700012,39.07619858,176.6039429,251.0543365,151.1785583,86.85314941,40.24614716,126.75,88.65099335,43.78234863,200.7516785,137.8074341,66.06619263,196.8637848,118.5111008,127.7856522,113.6198044,295.3860168,176.7441864,47.57818985,29.35837746,133.6834106,26519.94922
29-10-2020,113.1235123,196.6177826,87.57273865,148.2899933,145.0558777,237.1399994,32.61820602,59.83454895,121.5400009,40.00163651,176.7621307,250.9705658,154.4055634,88.69364929,40.11880875,125.6781845,89.22952271,43.83712006,200.9947815,137.7639771,65.81469727,198.8452454,119.2682877,127.7020798,114.5175323,291.2430115,180.6529236,47.95839691,28.45020866,133.5688629,26659.10938
30-10-2020,106.7865753,195.8234406,87.73621368,144.3899994,147.2879486,232.2700043,32.81013489,60.44334793,121.25,39.34431076,175.9245453,248.2526245,154.7338867,90.93317413,40.27342224,125.6049042,90.02842712,43.87364197,199.1713867,139.0505066,65.22498322,196.6598206,116.5695724,127.2658234,112.8810272,292.6431885,177.5650024,48.15274429,28.8915596,132.4519958,26501.59961
02-11-2020,106.6982651,198.7751617,89.8132782,148.6000061,153.1213379,232.4499969,32.81013489,62.74800873,120.1299973,41.3595314,177.0040894,252.0037231,162.8575287,91.95114136,40.43714523,127.0523376,92.05783081,44.38484955,198.7599487,141.640976,66.5258255,196.5238342,118.8120117,128.5653687,115.882843,299.3182068,180.5258942,48.75263977,30.37687874,134.0270844,26925.05078
03-11-2020,108.3364792,198.6397247,92.59230804,153.6499939,157.2666016,237.1300049,33.52300262,62.39141846,124.0199966,42.14659119,184.1977692,258.1748962,168.1106873,92.96911621,40.79185486,126.8782654,94.95960999,45.0512619,202.7246857,143.8750305,66.70796204,200.5061646,120.9477005,131.0902557,118.1458893,308.1893616,184.0437469,48.79489136,31.71790886,136.2990723,27480.0293
04-11-2020,112.7605591,207.91008,92.69805908,151.6300049,145.5810699,250.7400055,33.42246246,62.41751099,125.0699997,40.17462158,184.1419373,263.1546936,167.8292542,91.12863159,41.56494141,127.7027283,92.05783081,44.88694,200.9200134,139.2243958,69.91673279,210.1803284,123.6173172,130.5518646,115.3965683,340.0392456,189.5453644,48.34707642,30.80974388,135.5163116,27847.66016
05-11-2020,116.7628479,209.3904419,94.34240723,157.0899963,152.9525146,260.2200012,34.02565384,62.73931122,126.9599991,42.35416412,188.8788452,266.0680847,171.9285736,93.46588135,41.84895325,128.032547,95.82278442,45.13342667,202.26651,141.8669891,69.77796173,216.8823547,125.9083099,132.1670685,119.2400055,339.8857727,193.1316223,49.13286209,31.85370445,136.9577637,28390.17969
06-11-2020,116.6301956,209.1196899,92.97692871,157.7400055,151.2644196,260.1499939,34.29985046,61.87831497,127.4599991,41.71413803,187.2967377,264.569458,172.8573151,92.87140656,41.58326721,130.3135834,94.54637146,45.14255142,202.5002747,141.7105103,69.69125366,217.3000031,125.1317139,132.9560852,118.7630768,333.230011,193.942688,49.45393753,31.66698074,139.1533203,28323.40039
09-11-2020,114.3013229,212.1254883,112.8627853,179.3600006,160.2020111,259.2799988,34.91217804,69.05324554,142.5899963,45.07860184,200.0183411,251.2870178,184.789505,95.44908905,41.77565002,133.8221893,107.3472443,47.99079132,199.3771057,142.0669098,69.81267548,212.1229553,125.1802597,128.09198,125.5709076,335.6659851,207.8285217,50.56080627,33.76340485,137.0245667,29157.9707
10-11-2020,113.9574127,218.0830994,111.4973145,188.6900024,161.5900574,247.6600037,35.38742447,72.24500275,142.1100006,46.2375679,202.3821106,256.4995117,189.4704285,97.41539764,41.62906647,135.837616,106.9982834,49.27796555,199.4706116,147.0305176,70.34166718,204.9547272,123.9765091,130.1991272,127.5159988,339.204834,208.4441833,51.62541962,35.94470215,138.9528961,29420.91992
11-11-2020,117.4163132,217.261673,106.8527985,182.1499939,158.92659,254.1799927,35.94492722,71.71448517,137.8200073,45.15644455,202.9219055,258.5285645,186.9470367,96.82881927,42.46275711,135.3978882,105.4004745,48.91280746,203.8654785,147.0913849,70.29831696,210.3357697,123.9279709,131.8793182,126.2067947,337.2964478,207.848053,51.54092407,35.17233658,141.2630157,29397.63086
12-11-2020,117.1411743,214.0572052,106.8335495,176.7200012,158.6170807,249.4199982,35.3417244,70.15775299,135.5200043,44.14450455,199.6274567,257.1230774,185.8914642,94.59812164,41.18016434,135.8559418,104.1056976,48.39245605,199.2368469,145.2137451,69.25762939,209.2576294,122.9377823,131.953598,123.8128586,339.8954163,203.8159943,51.36348724,34.6036644,141.5016632,29080.16992
13-11-2020,117.1903229,215.7111969,110.5741882,187.1100006,161.0367279,249.5099945,37.83675385,72.21019745,138.3600006,44.94886398,203.8804169,257.9887695,189.9440765,96.53964996,41.64739227,137.3216705,104.7576828,48.79412079,199.4332123,147.5955963,70.32433319,210.2969208,124.5298462,133.9307709,125.8982239,341.1038208,205.9886322,51.59161377,36.25025177,143.7068176,29479.81055
16-11-2020,118.2122574,215.0750732,114.1128616,202.3999939,162.4247284,249.8899994,38.87864304,77.36746216,144.6699982,46.64406586,206.9514465,260.2226868,196.5884094,97.78718567,42.31617355,138.1919556,107.7145462,49.15927887,202.6592407,151.1335297,69.53515625,210.9962311,126.3063583,132.2134857,127.4505539,342.2066956,208.1612549,51.44797897,37.43001938,145.5205841,29950.43945
17-11-2020,117.3180466,211.2399445,112.0069656,210.0500031,161.2242737,256.1700134,38.27544403,76.81149292,144.5,47.11976624,209.0639496,253.6140289,193.5160217,97.24192047,41.71152496,136.8178101,106.621788,49.00409317,201.9859924,150.942276,70.67990112,208.3057098,128.3449554,131.7029419,126.2816162,337.6799927,206.2137299,51.32968903,33.82282257,142.5899048,29783.34961
18-11-2020,115.9816589,206.9867859,109.8529892,203.3000031,162.0027008,257.1600037,37.76364899,74.37583923,143.8999939,47.82898712,208.738266,251.1566925,189.5388031,96.47354889,41.28094482,135.0039673,105.8320618,48.02730179,201.5278015,148.9951172,69.59585571,205.559494,127.7818985,129.6792755,125.6550751,330.4008484,203.3951874,50.96636581,32.83343124,142.3226471,29438.41992
19-11-2020,116.5810776,204.1786194,109.756813,205.6699982,162.1527557,264.6499939,37.62655258,75.65544891,141.7200012,47.86358261,208.9895325,252.1806335,191.0561829,96.81229401,41.79397964,134.7932739,106.1167297,48.50200272,201.1444244,150.4681702,69.7172699,206.8644562,128.0537109,129.5215149,125.1875153,323.1983948,203.1407471,50.87342072,32.50707245,145.2150879,29483.23047
20-11-2020,115.303627,202.8154449,108.2567215,199.6199951,161.5243835,258.0400085,37.44376373,75.70838165,141.0700073,47.33598328,207.854187,251.138092,190.3776093,96.6140213,41.58326721,134.0787048,105.2076416,48.08207321,200.1906281,151.5904541,69.76929474,204.8875427,129.0924377,129.3080292,125.82341,320.9926147,199.52948,50.72978973,32.2322464,143.4204254,29263.48047
23-11-2020,111.8741913,201.9520874,111.6319504,211.5299988,163.9158936,257.6400146,38.05609131,80.33261108,145.9799957,48.38251877,212.9539948,252.618103,192.8091431,99.21647644,42.1970787,132.7134857,108.2379684,48.0912056,202.9117279,152.6864471,69.62187958,204.6148834,130.2088165,128.8067322,125.8982239,321.3378601,203.7181702,50.89031601,32.61872101,144.0791168,29591.26953
24-11-2020,113.1712875,200.3526154,115.7668228,218.4900055,165.9040985,260.8399963,38.94260788,84.38323212,151.4900055,49.93069077,221.0224304,254.3959045,195.9286957,102.793869,43.06740189,132.7134857,113.2426071,48.58416367,205.4457855,155.2642822,69.50045776,208.2667999,130.7621307,128.3889923,127.544075,322.2489624,205.205719,51.23674393,33.08249664,144.4896088,30046.24023
25-11-2020,114.0163727,200.2162781,115.9495392,217.6100006,163.7752075,246.8200073,38.84208298,81.31217194,149.0899963,48.80632401,220.1290588,255.000885,195.7307892,102.612114,43.10404205,132.5381775,112.0580215,48.31942368,205.0997772,155.2993164,69.43106842,208.2765198,131.5776062,128.7324829,127.198082,319.5444336,206.3899078,51.04240799,33.55485916,144.9382477,29872.4707
27-11-2020,114.5666275,204.3058319,115.959137,216.5,164.1972351,247.6300049,39.02486801,80.57971191,147.1300049,48.51732254,219.0681458,256.8904114,197.3612518,102.7360306,43.47050095,132.8334045,111.314209,48.10946274,204.155365,155.0976563,69.25762939,209.6009521,130.3253021,128.667511,125.7205429,324.0999146,206.4975281,51.18605423,33.49473953,144.7187042,29910.36914
30-11-2020,116.9839478,201.7884674,114.0359268,210.7100067,162.7998505,245.8000031,39.31732178,76.93503571,148.0099945,46.4242363,214.5825806,258.2121887,192.1871185,102.0503082,44.29501724,133.4606323,108.2471542,47.47462082,204.5316467,151.4501648,69.7172699,208.4712982,130.7621307,128.9088287,121.2411957,322.5653992,205.8614044,51.04240799,32.64448929,145.8547211,29638.64063
01-12-2020,120.5902557,204.5512085,115.3244934,213.0099945,162.490387,241.3500061,39.79257202,77.17330933,149.4400024,46.87963867,217.1557159,257.4582214,194.3359528,101.7528687,45.40353775,136.0158539,109.9551544,47.87944794,203.3087921,149.5124512,70.7232666,210.5553284,131.4804993,129.3729401,124.7573395,327.2168274,206.6932678,51.18605423,33.0309639,145.7114868,29823.91992
02-12-2020,120.9440231,205.8962402,117.6323242,223.8500061,163.0624847,220.7799988,40.11244202,79.30892944,153.6100006,46.59064102,222.3675232,253.7147369,196.0323639,102.9591141,45.71502686,136.6523438,112.0671997,47.94385529,198.3422241,150.6785889,70.96611023,209.7373047,131.6164246,128.4354095,125.346489,333.3259277,205.6950226,51.84510422,34.21616364,143.6877594,29883.78906
03-12-2020,120.8064499,206.2143402,118.391983,237.1999969,163.7752075,220.9700012,40.31351089,79.24716187,153.2400055,46.94094086,220.3276978,250.9445801,196.2397308,102.1246567,46.71360397,137.4456482,111.3325882,48.56027985,198.9536438,150.6610718,70.63654327,208.6368561,132.9560852,127.4885559,126.3283997,334.400116,203.6105194,52.16617203,36.7755127,142.5231171,29969.51953
04-12-2020,120.1284256,208.3045654,120.2382431,232.7100067,170.8840179,225.8600006,40.56027603,82.31822205,154.1399994,48.21079636,224.1734161,247.0606537,200.4431152,105.0906601,47.62974548,138.6172028,112.3426895,49.54473495,198.2293854,151.2134399,71.06147766,208.7537231,133.4473267,127.6092834,127.3289719,336.7677917,208.1416626,52.00563049,37.28222275,142.1508026,30218.25977
07-12-2020,121.6023788,205.7962799,119.1804962,238.1699982,167.6016235,227.6999969,40.53285599,80.09433746,153.6799927,46.59939194,223.1160889,245.7972717,198.9540253,103.0251923,45.98987198,137.417984,111.9202805,48.75349426,196.4891968,149.1880035,71.55580902,208.6855469,134.9647675,127.804184,125.215538,334.8139038,208.1123352,51.83664703,36.4405632,141.3871307,30069.78906
08-12-2020,122.2214432,208.0591888,118.7766037,236.5700073,167.7235413,227.8600006,40.5511322,80.78268433,153.7200012,47.77292252,223.4809875,244.9362793,199.8682251,103.8596497,46.43877411,139.7979584,112.0304794,48.92830276,196.0188904,151.2134399,72.13687134,210.3605652,135.3246765,128.1476746,126.4873428,334.8139038,208.2297821,51.92114639,36.06267548,142.6663361,30173.88086
09-12-2020,119.6665726,208.8862,117.0168991,232.0599976,168.8770905,220.5700073,40.84358597,79.81194305,154.4299927,47.86925125,227.2050476,248.5487061,200.0284271,104.7519302,45.8707695,141.2277374,111.1581116,49.0663147,196.3010559,153.6947632,72.3883667,206.2606964,135.0036774,126.6252975,126.9578934,331.4932556,205.1078339,51.9295845,35.87372589,141.5398712,30068.81055
10-12-2020,121.1012268,207.3503113,117.1611252,234.4299927,167.7329102,222.9199982,40.50543976,82.37998962,154.6900024,47.66782761,228.6834717,247.828064,199.7739716,103.2400208,46.04483795,140.443634,110.4418411,48.80869675,195.6896362,152.1165314,71.9720993,205.0141296,133.8266754,125.7898483,128.6517792,326.9118042,203.1798706,51.12690735,35.77067184,140.8787842,29999.25977
